dates,P_1_1,P_1_2,P_1_3,P_1_4,P_1_5,P_1_6,P_1_7,P_1_8,P_2_1,P_2_2,P_2_3,P_2_4,P_2_5,P_2_6,P_2_7,P_2_8,P_3_1,P_3_2,P_3_3,P_3_4,P_3_5,P_3_6,P_3_7,P_3_8,P_4_1,P_4_2,P_4_3,P_4_4,P_4_5,P_4_6,P_4_7,P_4_8,P_5_1,P_5_2,P_5_3,P_5_4,P_5_5,P_5_6,P_5_7,P_5_8
4/13/20 2:00,0.1292,0.3261,0.3643,NaN,NaN,NaN,NaN,0.1459,0.1191,0.3154,0.3804,NaN,NaN,NaN,NaN,NaN,0.1821,0.2877,0.3107,NaN,NaN,NaN,NaN,0.259,0.1206,0.3032,NaN,NaN,NaN,NaN,NaN,NaN,0.1369,0.2898,0.3971,NaN,NaN,NaN,NaN,0.1846
4/13/20 3:00,0.129,0.3259,0.364,NaN,NaN,NaN,NaN,0.146,0.119,0.315,0.3802,NaN,NaN,NaN,NaN,NaN,0.182,0.2875,0.3105,NaN,NaN,NaN,NaN,0.259,0.1205,0.3029,NaN,NaN,NaN,NaN,NaN,NaN,0.1367,0.2895,0.3969,NaN,NaN,NaN,NaN,0.1846
4/13/20 4:00,0.1288,0.3258,0.3637,NaN,NaN,NaN,NaN,0.1462,0.1188,0.3147,0.38,NaN,NaN,NaN,NaN,NaN,0.1817,0.2872,0.3105,NaN,NaN,NaN,NaN,0.259,0.1204,0.3026,NaN,NaN,NaN,NaN,NaN,NaN,0.1365,0.2894,0.3967,NaN,NaN,NaN,NaN,0.1846
4/13/20 5:00,0.1286,0.3256,0.3635,NaN,NaN,NaN,NaN,0.1463,0.1185,0.3145,0.3797,NaN,NaN,NaN,NaN,NaN,0.1815,0.287,0.3104,NaN,NaN,NaN,NaN,0.259,0.1202,0.3024,NaN,NaN,NaN,NaN,NaN,NaN,0.1363,0.2892,0.3965,NaN,NaN,NaN,NaN,0.1846
4/13/20 6:00,0.1282,0.3253,0.3632,NaN,NaN,NaN,NaN,0.1463,0.1181,0.3142,0.3795,NaN,NaN,NaN,NaN,NaN,0.1814,0.2868,0.3101,NaN,NaN,NaN,NaN,0.259,0.12,0.3022,NaN,NaN,NaN,NaN,NaN,NaN,0.1361,0.2891,0.3963,NaN,NaN,NaN,NaN,0.1846
4/13/20 7:00,0.128,0.325,0.363,NaN,NaN,NaN,NaN,0.1463,0.1178,0.314,0.3793,NaN,NaN,NaN,NaN,NaN,0.1812,0.2866,0.3102,NaN,NaN,NaN,NaN,0.259,0.1199,0.3019,NaN,NaN,NaN,NaN,NaN,NaN,0.1359,0.2889,0.3961,NaN,NaN,NaN,NaN,0.1846
4/13/20 8:00,0.1277,0.3248,0.3626,NaN,NaN,NaN,NaN,0.1462,0.1177,0.3136,0.3791,NaN,NaN,NaN,NaN,NaN,0.181,0.2863,0.3111,NaN,NaN,NaN,NaN,0.259,0.1197,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.1358,0.2888,0.396,NaN,NaN,NaN,NaN,0.1846
4/13/20 9:00,0.128,0.3245,0.3623,NaN,NaN,NaN,NaN,0.1462,0.118,0.3135,0.379,NaN,NaN,NaN,NaN,NaN,0.1812,0.286,0.3102,NaN,NaN,NaN,NaN,0.259,0.1196,0.3015,NaN,NaN,NaN,NaN,NaN,NaN,0.1362,0.2887,0.3958,NaN,NaN,NaN,NaN,0.1847
4/13/20 10:00,0.1291,0.3243,0.362,NaN,NaN,NaN,NaN,0.1463,0.1185,0.3135,0.3789,NaN,NaN,NaN,NaN,NaN,0.1822,0.2857,0.3101,NaN,NaN,NaN,NaN,0.259,0.12,0.3013,NaN,NaN,NaN,NaN,NaN,NaN,0.1368,0.2885,0.3955,NaN,NaN,NaN,NaN,0.1846
4/13/20 11:00,0.1303,0.3243,0.3615,NaN,NaN,NaN,NaN,0.1463,0.1181,0.314,0.3787,NaN,NaN,NaN,NaN,NaN,0.1835,0.2855,0.3101,NaN,NaN,NaN,NaN,0.259,0.1206,0.3012,NaN,NaN,NaN,NaN,NaN,NaN,0.1376,0.2885,0.3952,NaN,NaN,NaN,NaN,0.1846
4/13/20 12:00,0.1314,0.3243,0.361,NaN,NaN,NaN,NaN,0.1463,0.1179,0.3145,0.3786,NaN,NaN,NaN,NaN,NaN,0.1847,0.2855,0.3109,NaN,NaN,NaN,NaN,0.259,0.1213,0.3013,NaN,NaN,NaN,NaN,NaN,NaN,0.1386,0.2886,0.3947,NaN,NaN,NaN,NaN,0.1846
4/13/20 13:00,0.1319,0.3243,0.3607,NaN,NaN,NaN,NaN,0.1462,0.1173,0.3147,0.3786,NaN,NaN,NaN,NaN,NaN,0.186,0.2856,0.3107,NaN,NaN,NaN,NaN,0.259,0.1218,0.3015,NaN,NaN,NaN,NaN,NaN,NaN,0.1393,0.2889,0.394,NaN,NaN,NaN,NaN,0.1846
4/13/20 14:00,0.132,0.3245,0.3603,NaN,NaN,NaN,NaN,0.1461,0.1164,0.3155,0.3786,NaN,NaN,NaN,NaN,NaN,0.1873,0.2859,0.3104,NaN,NaN,NaN,NaN,0.259,0.1221,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.1399,0.2892,0.3934,NaN,NaN,NaN,NaN,0.1846
4/13/20 15:00,0.1319,0.3251,0.36,NaN,NaN,NaN,NaN,0.1464,0.1154,0.316,0.3787,NaN,NaN,NaN,NaN,NaN,0.1882,0.2862,0.3104,NaN,NaN,NaN,NaN,0.259,0.1222,0.3021,NaN,NaN,NaN,NaN,NaN,NaN,0.1402,0.2896,0.3928,NaN,NaN,NaN,NaN,0.1846
4/13/20 16:00,0.131,0.3254,0.3598,NaN,NaN,NaN,NaN,0.1464,0.1141,0.3165,0.3788,NaN,NaN,NaN,NaN,NaN,0.1885,0.2866,0.3105,NaN,NaN,NaN,NaN,0.259,0.1215,0.3025,NaN,NaN,NaN,NaN,NaN,NaN,0.1399,0.29,0.3924,NaN,NaN,NaN,NaN,0.1846
4/13/20 17:00,0.1297,0.3257,0.3598,NaN,NaN,NaN,NaN,0.1464,0.1125,0.3169,0.3789,NaN,NaN,NaN,NaN,NaN,0.1885,0.2869,0.3107,NaN,NaN,NaN,NaN,0.259,0.1204,0.3028,NaN,NaN,NaN,NaN,NaN,NaN,0.1392,0.2903,0.3923,NaN,NaN,NaN,NaN,0.1846
4/13/20 18:00,0.1289,0.3259,0.3599,NaN,NaN,NaN,NaN,0.1464,0.1117,0.3168,0.3792,NaN,NaN,NaN,NaN,NaN,0.1882,0.2872,0.3109,NaN,NaN,NaN,NaN,0.259,0.1199,0.303,NaN,NaN,NaN,NaN,NaN,NaN,0.1382,0.2905,0.3924,NaN,NaN,NaN,NaN,0.1845
4/13/20 19:00,0.1278,0.3265,0.3602,NaN,NaN,NaN,NaN,0.1464,0.1105,0.3167,0.3793,NaN,NaN,NaN,NaN,NaN,0.1874,0.2875,0.3117,NaN,NaN,NaN,NaN,0.259,0.1191,0.3032,NaN,NaN,NaN,NaN,NaN,NaN,0.137,0.2906,0.3926,NaN,NaN,NaN,NaN,0.1847
4/13/20 20:00,0.1268,0.3268,0.3604,NaN,NaN,NaN,NaN,0.1464,0.1094,0.3166,0.3794,NaN,NaN,NaN,NaN,NaN,0.1865,0.2876,0.3138,NaN,NaN,NaN,NaN,0.259,0.1182,0.3033,NaN,NaN,NaN,NaN,NaN,NaN,0.1358,0.2905,0.3929,NaN,NaN,NaN,NaN,0.1847
4/13/20 21:00,0.126,0.3274,0.3606,NaN,NaN,NaN,NaN,0.1465,0.1089,0.3163,0.3795,NaN,NaN,NaN,NaN,NaN,0.1852,0.2875,0.3123,NaN,NaN,NaN,NaN,0.2591,0.1175,0.3031,NaN,NaN,NaN,NaN,NaN,NaN,0.1348,0.2902,0.3931,NaN,NaN,NaN,NaN,0.1847
4/13/20 22:00,0.1252,0.3264,0.3608,NaN,NaN,NaN,NaN,0.1465,0.1086,0.316,0.3794,NaN,NaN,NaN,NaN,NaN,0.1842,0.2874,0.3116,NaN,NaN,NaN,NaN,0.2591,0.117,0.3028,NaN,NaN,NaN,NaN,NaN,NaN,0.134,0.2898,0.3932,NaN,NaN,NaN,NaN,0.1847
4/13/20 23:00,0.1249,0.3256,0.3608,NaN,NaN,NaN,NaN,0.1465,0.1085,0.3155,0.3794,NaN,NaN,NaN,NaN,NaN,0.1836,0.2872,0.3129,NaN,NaN,NaN,NaN,0.259,0.1166,0.3025,NaN,NaN,NaN,NaN,NaN,NaN,0.1335,0.2894,0.3933,NaN,NaN,NaN,NaN,0.1847
4/14/20 0:00,0.1247,0.3247,0.3606,NaN,NaN,NaN,NaN,0.1463,0.1081,0.3151,0.3793,NaN,NaN,NaN,NaN,NaN,0.1831,0.2869,0.3131,NaN,NaN,NaN,NaN,0.2593,0.1164,0.3023,NaN,NaN,NaN,NaN,NaN,NaN,0.1332,0.2891,0.3933,NaN,NaN,NaN,NaN,0.1847
4/14/20 1:00,0.1246,0.3245,0.3605,NaN,NaN,NaN,NaN,0.1464,0.1082,0.3146,0.3792,NaN,NaN,NaN,NaN,NaN,0.1828,0.2867,0.3129,NaN,NaN,NaN,NaN,0.2592,0.1162,0.302,NaN,NaN,NaN,NaN,NaN,NaN,0.133,0.2887,0.3932,NaN,NaN,NaN,NaN,0.1847
4/14/20 2:00,0.1246,0.3242,0.3603,NaN,NaN,NaN,NaN,0.1464,0.1082,0.3143,0.3791,NaN,NaN,NaN,NaN,NaN,0.1825,0.2864,0.3128,NaN,NaN,NaN,NaN,0.2592,0.1161,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.1327,0.2884,0.3931,NaN,NaN,NaN,NaN,0.1847
4/14/20 3:00,0.1243,0.3239,0.3601,NaN,NaN,NaN,NaN,0.1464,0.1083,0.314,0.3789,NaN,NaN,NaN,NaN,NaN,0.1823,0.2862,0.3129,NaN,NaN,NaN,NaN,0.2593,0.116,0.3014,NaN,NaN,NaN,NaN,NaN,NaN,0.1325,0.2881,0.3931,NaN,NaN,NaN,NaN,0.1847
4/14/20 4:00,0.124,0.3237,0.3599,NaN,NaN,NaN,NaN,0.1464,0.1081,0.3136,0.3788,NaN,NaN,NaN,NaN,NaN,0.182,0.286,0.3126,NaN,NaN,NaN,NaN,0.2594,0.1158,0.3011,NaN,NaN,NaN,NaN,NaN,NaN,0.1322,0.2879,0.393,NaN,NaN,NaN,NaN,0.1847
4/14/20 5:00,0.1239,0.3236,0.3597,NaN,NaN,NaN,NaN,0.1463,0.1079,0.3132,0.3786,NaN,NaN,NaN,NaN,NaN,0.1815,0.2858,0.3124,NaN,NaN,NaN,NaN,0.2593,0.1155,0.3009,NaN,NaN,NaN,NaN,NaN,NaN,0.1319,0.2876,0.3928,NaN,NaN,NaN,NaN,0.1847
4/14/20 6:00,0.1239,0.3234,0.3594,NaN,NaN,NaN,NaN,0.1464,0.108,0.3129,0.3784,NaN,NaN,NaN,NaN,NaN,0.1812,0.2856,0.3117,NaN,NaN,NaN,NaN,0.2592,0.1154,0.3007,NaN,NaN,NaN,NaN,NaN,NaN,0.1318,0.2874,0.3927,NaN,NaN,NaN,NaN,0.1847
4/14/20 7:00,0.1239,0.323,0.3592,NaN,NaN,NaN,NaN,0.1464,0.1081,0.3126,0.3783,NaN,NaN,NaN,NaN,NaN,0.1811,0.2853,0.3111,NaN,NaN,NaN,NaN,0.2593,0.1154,0.3005,NaN,NaN,NaN,NaN,NaN,NaN,0.1318,0.2872,0.3926,NaN,NaN,NaN,NaN,0.1848
4/14/20 8:00,0.1239,0.3228,0.3589,NaN,NaN,NaN,NaN,0.1464,0.1082,0.3124,0.3781,NaN,NaN,NaN,NaN,NaN,0.181,0.2851,0.3109,NaN,NaN,NaN,NaN,0.2591,0.1153,0.3002,NaN,NaN,NaN,NaN,NaN,NaN,0.1317,0.287,0.3925,NaN,NaN,NaN,NaN,0.1848
4/14/20 9:00,0.1239,0.3225,0.3585,NaN,NaN,NaN,NaN,0.1464,0.1087,0.3123,0.3781,NaN,NaN,NaN,NaN,NaN,0.1812,0.2848,0.3108,NaN,NaN,NaN,NaN,0.2591,0.1154,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.132,0.2869,0.3924,NaN,NaN,NaN,NaN,0.1848
4/14/20 10:00,0.1242,0.3222,0.358,NaN,NaN,NaN,NaN,0.1464,0.1087,0.3122,0.378,NaN,NaN,NaN,NaN,NaN,0.1821,0.2846,0.3107,NaN,NaN,NaN,NaN,0.2591,0.1156,0.2998,NaN,NaN,NaN,NaN,NaN,NaN,0.1323,0.2867,0.3921,NaN,NaN,NaN,NaN,0.1847
4/14/20 11:00,0.1242,0.3219,0.3575,NaN,NaN,NaN,NaN,0.1464,0.1085,0.3124,0.3779,NaN,NaN,NaN,NaN,NaN,0.1832,0.2845,0.3104,NaN,NaN,NaN,NaN,0.2592,0.1156,0.2998,NaN,NaN,NaN,NaN,NaN,NaN,0.1329,0.2867,0.3917,NaN,NaN,NaN,NaN,0.1847
4/14/20 12:00,0.1246,0.3218,0.3569,NaN,NaN,NaN,NaN,0.1463,0.1085,0.3128,0.3778,NaN,NaN,NaN,NaN,NaN,0.1844,0.2845,0.3103,NaN,NaN,NaN,NaN,0.2596,0.1158,0.2998,NaN,NaN,NaN,NaN,NaN,NaN,0.1336,0.2866,0.391,NaN,NaN,NaN,NaN,0.1847
4/14/20 13:00,0.1245,0.3219,0.3564,NaN,NaN,NaN,NaN,0.1463,0.1086,0.3133,0.3778,NaN,NaN,NaN,NaN,NaN,0.186,0.2846,0.3102,NaN,NaN,NaN,NaN,0.2595,0.1165,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.1342,0.2867,0.3903,NaN,NaN,NaN,NaN,0.1847
4/14/20 14:00,0.1238,0.3223,0.356,NaN,NaN,NaN,NaN,0.1463,0.1082,0.314,0.3778,NaN,NaN,NaN,NaN,NaN,0.1875,0.2849,0.3101,NaN,NaN,NaN,NaN,0.2598,0.1166,0.3004,NaN,NaN,NaN,NaN,NaN,NaN,0.1343,0.287,0.3897,NaN,NaN,NaN,NaN,0.1848
4/14/20 15:00,0.1231,0.3223,0.3557,NaN,NaN,NaN,NaN,0.1463,0.1078,0.3146,0.378,NaN,NaN,NaN,NaN,NaN,0.1883,0.2853,0.3104,NaN,NaN,NaN,NaN,0.2598,0.1165,0.3008,NaN,NaN,NaN,NaN,NaN,NaN,0.1343,0.2874,0.3893,NaN,NaN,NaN,NaN,0.1848
4/14/20 16:00,0.1213,0.3226,0.3557,NaN,NaN,NaN,NaN,0.1465,0.1067,0.3152,0.3781,NaN,NaN,NaN,NaN,NaN,0.1886,0.2857,0.3103,NaN,NaN,NaN,NaN,0.2596,0.1155,0.3013,NaN,NaN,NaN,NaN,NaN,NaN,0.1334,0.2879,0.3892,NaN,NaN,NaN,NaN,0.1848
4/14/20 17:00,0.1198,0.3229,0.3558,NaN,NaN,NaN,NaN,0.1465,0.1057,0.3156,0.3784,NaN,NaN,NaN,NaN,NaN,0.188,0.2861,0.3109,NaN,NaN,NaN,NaN,0.2595,0.114,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.132,0.2882,0.3892,NaN,NaN,NaN,NaN,0.1848
4/14/20 18:00,0.1182,0.323,0.3559,NaN,NaN,NaN,NaN,0.1464,0.1047,0.3158,0.3785,NaN,NaN,NaN,NaN,NaN,0.1869,0.2864,0.311,NaN,NaN,NaN,NaN,0.2593,0.1124,0.3019,NaN,NaN,NaN,NaN,NaN,NaN,0.1305,0.2883,0.3894,NaN,NaN,NaN,NaN,0.1848
4/14/20 19:00,0.1169,0.3231,0.3562,NaN,NaN,NaN,NaN,0.1465,0.104,0.3158,0.3787,NaN,NaN,NaN,NaN,NaN,0.1861,0.2866,0.3117,NaN,NaN,NaN,NaN,0.2593,0.1112,0.302,NaN,NaN,NaN,NaN,NaN,NaN,0.1293,0.2883,0.3896,NaN,NaN,NaN,NaN,0.1848
4/14/20 20:00,0.1162,0.3231,0.3565,NaN,NaN,NaN,NaN,0.1465,0.1034,0.3156,0.3788,NaN,NaN,NaN,NaN,NaN,0.1852,0.2867,0.3112,NaN,NaN,NaN,NaN,0.2593,0.1107,0.3019,NaN,NaN,NaN,NaN,NaN,NaN,0.1284,0.2882,0.3898,NaN,NaN,NaN,NaN,0.1848
4/14/20 21:00,0.1155,0.323,0.3567,NaN,NaN,NaN,NaN,0.1464,0.1027,0.3153,0.3789,NaN,NaN,NaN,NaN,NaN,0.1838,0.2866,0.3116,NaN,NaN,NaN,NaN,0.2593,0.1099,0.3017,NaN,NaN,NaN,NaN,NaN,NaN,0.1273,0.2879,0.39,NaN,NaN,NaN,NaN,0.1847
4/14/20 22:00,0.1147,0.3229,0.3568,NaN,NaN,NaN,NaN,0.1464,0.1022,0.3149,0.3789,NaN,NaN,NaN,NaN,NaN,0.1826,0.2865,0.3125,NaN,NaN,NaN,NaN,0.2593,0.1092,0.3014,NaN,NaN,NaN,NaN,NaN,NaN,0.1265,0.2876,0.3902,NaN,NaN,NaN,NaN,0.1848
4/14/20 23:00,0.114,0.3224,0.3568,NaN,NaN,NaN,NaN,0.1464,0.1019,0.3144,0.3788,NaN,NaN,NaN,NaN,NaN,0.1817,0.2865,0.3128,NaN,NaN,NaN,NaN,0.2593,0.1086,0.3011,NaN,NaN,NaN,NaN,NaN,NaN,0.1259,0.2871,0.3902,NaN,NaN,NaN,NaN,0.1848
4/15/20 0:00,0.1133,0.3222,0.3567,NaN,NaN,NaN,NaN,0.1463,0.1017,0.314,0.3787,NaN,NaN,NaN,NaN,NaN,0.181,0.2859,0.3131,NaN,NaN,NaN,NaN,0.2593,0.108,0.3008,NaN,NaN,NaN,NaN,NaN,NaN,0.1253,0.2868,0.3902,NaN,NaN,NaN,NaN,0.1847
4/15/20 1:00,0.1128,0.3217,0.3565,NaN,NaN,NaN,NaN,0.1464,0.1015,0.3136,0.3786,NaN,NaN,NaN,NaN,NaN,0.1804,0.2856,0.3126,NaN,NaN,NaN,NaN,0.2593,0.1074,0.3004,NaN,NaN,NaN,NaN,NaN,NaN,0.125,0.2864,0.3902,NaN,NaN,NaN,NaN,0.1848
4/15/20 2:00,0.1132,0.3215,0.3564,NaN,NaN,NaN,NaN,0.1465,0.1011,0.3132,0.3784,NaN,NaN,NaN,NaN,NaN,0.1799,0.2853,0.3131,NaN,NaN,NaN,NaN,0.2593,0.1073,0.3001,NaN,NaN,NaN,NaN,NaN,NaN,0.1247,0.286,0.3901,NaN,NaN,NaN,NaN,0.1848
4/15/20 3:00,0.1131,0.3213,0.3563,NaN,NaN,NaN,NaN,0.1464,0.101,0.3128,0.3783,NaN,NaN,NaN,NaN,NaN,0.1794,0.2851,0.3128,NaN,NaN,NaN,NaN,0.2594,0.1072,0.2999,NaN,NaN,NaN,NaN,NaN,NaN,0.1243,0.2857,0.39,NaN,NaN,NaN,NaN,0.1849
4/15/20 4:00,0.1129,0.3209,0.356,NaN,NaN,NaN,NaN,0.1464,0.1008,0.3124,0.3781,NaN,NaN,NaN,NaN,NaN,0.1789,0.2849,0.3125,NaN,NaN,NaN,NaN,0.2593,0.1071,0.2996,NaN,NaN,NaN,NaN,NaN,NaN,0.124,0.2854,0.3899,NaN,NaN,NaN,NaN,0.1849
4/15/20 5:00,0.1131,0.3208,0.3557,NaN,NaN,NaN,NaN,0.1464,0.1008,0.312,0.3779,NaN,NaN,NaN,NaN,NaN,0.1785,0.2847,0.3127,NaN,NaN,NaN,NaN,0.2594,0.107,0.2994,NaN,NaN,NaN,NaN,NaN,NaN,0.1238,0.2851,0.3898,NaN,NaN,NaN,NaN,0.1849
4/15/20 6:00,0.1135,0.3202,0.3554,NaN,NaN,NaN,NaN,0.1464,0.1008,0.3116,0.3777,NaN,NaN,NaN,NaN,NaN,0.1783,0.2845,0.3125,NaN,NaN,NaN,NaN,0.2594,0.1071,0.2991,NaN,NaN,NaN,NaN,NaN,NaN,0.1238,0.2849,0.3897,NaN,NaN,NaN,NaN,0.1849
4/15/20 7:00,0.1137,0.32,0.3551,NaN,NaN,NaN,NaN,0.1465,0.1008,0.3113,0.3775,NaN,NaN,NaN,NaN,NaN,0.178,0.2842,0.3121,NaN,NaN,NaN,NaN,0.2593,0.107,0.2989,NaN,NaN,NaN,NaN,NaN,NaN,0.1236,0.2847,0.3895,NaN,NaN,NaN,NaN,0.1849
4/15/20 8:00,0.1133,0.3197,0.3547,NaN,NaN,NaN,NaN,0.1464,0.1012,0.311,0.3774,NaN,NaN,NaN,NaN,NaN,0.1779,0.284,0.3122,NaN,NaN,NaN,NaN,0.2593,0.1071,0.2987,NaN,NaN,NaN,NaN,NaN,NaN,0.1238,0.2846,0.3894,NaN,NaN,NaN,NaN,0.1849
4/15/20 9:00,0.1138,0.3194,0.3543,NaN,NaN,NaN,NaN,0.1464,0.1021,0.3108,0.3773,NaN,NaN,NaN,NaN,NaN,0.1783,0.2836,0.3122,NaN,NaN,NaN,NaN,0.2593,0.1076,0.2985,NaN,NaN,NaN,NaN,NaN,NaN,0.1243,0.2843,0.3892,NaN,NaN,NaN,NaN,0.1849
4/15/20 10:00,0.1146,0.3191,0.3537,NaN,NaN,NaN,NaN,0.1464,0.1029,0.3109,0.3772,NaN,NaN,NaN,NaN,NaN,0.1793,0.2834,0.3104,NaN,NaN,NaN,NaN,0.2594,0.1086,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,0.1251,0.2842,0.3889,NaN,NaN,NaN,NaN,0.1849
4/15/20 11:00,0.1157,0.3189,0.353,NaN,NaN,NaN,NaN,0.1463,0.1035,0.3112,0.3771,NaN,NaN,NaN,NaN,NaN,0.1807,0.2832,0.3096,NaN,NaN,NaN,NaN,0.2595,0.1096,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,0.126,0.2841,0.3882,NaN,NaN,NaN,NaN,0.1849
4/15/20 12:00,0.1167,0.3189,0.3521,NaN,NaN,NaN,NaN,0.1463,0.1036,0.3116,0.377,NaN,NaN,NaN,NaN,NaN,0.1821,0.2832,0.3095,NaN,NaN,NaN,NaN,0.2594,0.1105,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,0.127,0.284,0.3873,NaN,NaN,NaN,NaN,0.1848
4/15/20 13:00,0.1172,0.319,0.3514,NaN,NaN,NaN,NaN,0.1463,0.1038,0.3122,0.3769,NaN,NaN,NaN,NaN,NaN,0.1833,0.2834,0.3095,NaN,NaN,NaN,NaN,0.2594,0.1111,0.2986,NaN,NaN,NaN,NaN,NaN,NaN,0.1274,0.2842,0.3865,NaN,NaN,NaN,NaN,0.1848
4/15/20 14:00,0.1176,0.319,0.3508,NaN,NaN,NaN,NaN,0.1462,0.104,0.3128,0.377,NaN,NaN,NaN,NaN,NaN,0.1844,0.2837,0.3096,NaN,NaN,NaN,NaN,0.2594,0.1117,0.2989,NaN,NaN,NaN,NaN,NaN,NaN,0.1278,0.2844,0.3858,NaN,NaN,NaN,NaN,0.1849
4/15/20 15:00,0.1172,0.3195,0.3504,NaN,NaN,NaN,NaN,0.1464,0.1039,0.3134,0.377,NaN,NaN,NaN,NaN,NaN,0.1848,0.284,0.3095,NaN,NaN,NaN,NaN,0.2594,0.1116,0.2993,NaN,NaN,NaN,NaN,NaN,NaN,0.1277,0.2848,0.3855,NaN,NaN,NaN,NaN,0.1849
4/15/20 16:00,0.117,0.3195,0.3502,NaN,NaN,NaN,NaN,0.1462,0.1037,0.314,0.3772,NaN,NaN,NaN,NaN,NaN,0.1854,0.2844,0.3092,NaN,NaN,NaN,NaN,0.2595,0.1115,0.2995,NaN,NaN,NaN,NaN,NaN,NaN,0.1276,0.285,0.3851,NaN,NaN,NaN,NaN,0.1849
4/15/20 17:00,0.1167,0.3201,0.3499,NaN,NaN,NaN,NaN,0.1462,0.1035,0.3145,0.3773,NaN,NaN,NaN,NaN,NaN,0.1854,0.2847,0.3095,NaN,NaN,NaN,NaN,0.2594,0.1111,0.2998,NaN,NaN,NaN,NaN,NaN,NaN,0.1271,0.2853,0.3849,NaN,NaN,NaN,NaN,0.1849
4/15/20 18:00,0.1158,0.3197,0.3499,NaN,NaN,NaN,NaN,0.146,0.1026,0.3149,0.3775,NaN,NaN,NaN,NaN,NaN,0.185,0.2851,0.3094,NaN,NaN,NaN,NaN,0.2593,0.1103,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.126,0.2856,0.3849,NaN,NaN,NaN,NaN,0.1849
4/15/20 19:00,0.1143,0.3198,0.3501,NaN,NaN,NaN,NaN,0.146,0.1009,0.315,0.3777,NaN,NaN,NaN,NaN,NaN,0.1838,0.2854,0.3099,NaN,NaN,NaN,NaN,0.2593,0.1087,0.3003,NaN,NaN,NaN,NaN,NaN,NaN,0.1244,0.2857,0.3851,NaN,NaN,NaN,NaN,0.1849
4/15/20 20:00,0.1132,0.3198,0.3505,NaN,NaN,NaN,NaN,0.146,0.0997,0.3149,0.3779,NaN,NaN,NaN,NaN,NaN,0.1826,0.2856,0.3103,NaN,NaN,NaN,NaN,0.2594,0.1074,0.3004,NaN,NaN,NaN,NaN,NaN,NaN,0.1229,0.2856,0.3855,NaN,NaN,NaN,NaN,0.1849
4/15/20 21:00,0.1122,0.3197,0.3508,NaN,NaN,NaN,NaN,0.1459,0.0989,0.3146,0.378,NaN,NaN,NaN,NaN,NaN,0.1814,0.2856,0.3114,NaN,NaN,NaN,NaN,0.2594,0.1061,0.3003,NaN,NaN,NaN,NaN,NaN,NaN,0.1217,0.2853,0.3858,NaN,NaN,NaN,NaN,0.1849
4/15/20 22:00,0.1115,0.319,0.351,NaN,NaN,NaN,NaN,0.1459,0.0982,0.3142,0.3781,NaN,NaN,NaN,NaN,NaN,0.1803,0.2855,0.3102,NaN,NaN,NaN,NaN,0.2594,0.1049,0.3,NaN,NaN,NaN,NaN,NaN,NaN,0.1208,0.285,0.3859,NaN,NaN,NaN,NaN,0.1849
4/15/20 23:00,0.111,0.3186,0.351,NaN,NaN,NaN,NaN,0.146,0.0979,0.3137,0.3781,NaN,NaN,NaN,NaN,NaN,0.1795,0.2852,0.3102,NaN,NaN,NaN,NaN,0.2594,0.1042,0.2997,NaN,NaN,NaN,NaN,NaN,NaN,0.1201,0.2845,0.3861,NaN,NaN,NaN,NaN,0.1849
4/16/20 0:00,0.1107,0.3182,0.3509,NaN,NaN,NaN,NaN,0.146,0.0976,0.3132,0.378,NaN,NaN,NaN,NaN,NaN,0.1788,0.285,0.3102,NaN,NaN,NaN,NaN,0.2594,0.1035,0.2994,NaN,NaN,NaN,NaN,NaN,NaN,0.1196,0.2841,0.3861,NaN,NaN,NaN,NaN,0.1849
4/16/20 1:00,0.1104,0.3181,0.3507,NaN,NaN,NaN,NaN,0.1461,0.0975,0.3128,0.3779,NaN,NaN,NaN,NaN,NaN,0.1783,0.2847,0.3101,NaN,NaN,NaN,NaN,0.2594,0.103,0.299,NaN,NaN,NaN,NaN,NaN,NaN,0.1193,0.2838,0.3861,NaN,NaN,NaN,NaN,0.1849
4/16/20 2:00,0.11,0.3181,0.3505,NaN,NaN,NaN,NaN,0.1461,0.0978,0.3125,0.3778,NaN,NaN,NaN,NaN,NaN,0.1779,0.2844,0.31,NaN,NaN,NaN,NaN,0.2594,0.103,0.2987,NaN,NaN,NaN,NaN,NaN,NaN,0.1191,0.2834,0.386,NaN,NaN,NaN,NaN,0.1849
4/16/20 3:00,0.11,0.3176,0.3503,NaN,NaN,NaN,NaN,0.1461,0.0978,0.3122,0.3777,NaN,NaN,NaN,NaN,NaN,0.1776,0.2842,0.3099,NaN,NaN,NaN,NaN,0.2595,0.103,0.2983,NaN,NaN,NaN,NaN,NaN,NaN,0.1189,0.2831,0.3859,NaN,NaN,NaN,NaN,0.1849
